CPU time in ms, lat, lng, alt, hh:mm:ss, temp, press, hum
4604336, 0.000000, 0.000000, 0.00, 0:0:0, -27.77, 103.55, 11.18
4605849, 0.000000, 0.000000, 0.00, 0:0:0, -27.75, 103.42, 11.20
4607354, 0.000000, 0.000000, 0.00, 0:0:0, -27.60, 103.32, 11.18
4608860, 0.000000, 0.000000, 0.00, 0:0:0, -27.49, 103.22, 11.19
4610385, 0.000000, 0.000000, 0.00, 0:0:0, -27.43, 103.13, 11.21
4611912, 0.000000, 0.000000, 0.00, 0:0:0, -27.35, 103.04, 11.18
4613412, 0.000000, 0.000000, 0.00, 0:0:0, -27.25, 102.93, 11.19
4614942, 0.000000, 0.000000, 0.00, 0:0:0, -27.20, 102.83, 11.20
4616458, 0.000000, 0.000000, 0.00, 0:0:0, -27.13, 102.73, 11.20
4617961, 0.000000, 0.000000, 0.00, 0:0:0, -27.06, 102.61, 11.20
4619474, 0.000000, 0.000000, 0.00, 0:0:0, -27.03, 102.50, 11.21
4620978, 0.000000, 0.000000, 0.00, 0:0:0, -27.05, 102.41, 11.21
4622486, 0.000000, 0.000000, 0.00, 0:0:0, -26.99, 102.28, 11.21
4624006, 0.000000, 0.000000, 0.00, 0:0:0, -26.97, 102.14, 11.20
4625518, 0.000000, 0.000000, 0.00, 0:0:0, -26.93, 102.02, 11.23
4627045, 0.000000, 0.000000, 0.00, 0:0:0, -26.97, 101.94, 11.19
4628540, 0.000000, 0.000000, 0.00, 0:0:0, -27.13, 101.80, 11.20
4630056, 0.000000, 0.000000, 0.00, 0:0:0, -27.15, 101.70, 11.18
4631557, 0.000000, 0.000000, 0.00, 0:0:0, -27.17, 101.59, 11.16
4633072, 0.000000, 0.000000, 0.00, 0:0:0, -27.31, 101.50, 11.15
4634573, 0.000000, 0.000000, 0.00, 0:0:0, -27.24, 101.39, 11.15
4636104, 0.000000, 0.000000, 0.00, 0:0:0, -27.20, 101.23, 11.14
4637611, 0.000000, 0.000000, 0.00, 0:0:0, -27.12, 101.17, 11.13
4639126, 0.000000, 0.000000, 0.00, 0:0:0, -27.11, 101.02, 11.16
4640641, 0.000000, 0.000000, 0.00, 0:0:0, -27.02, 100.92, 11.14
4642151, 0.000000, 0.000000, 0.00, 0:0:0, -26.88, 100.83, 11.14
4643671, 0.000000, 0.000000, 0.00, 0:0:0, -26.80, 100.69, 11.12
4645175, 0.000000, 0.000000, 0.00, 0:0:0, -26.74, 100.56, 11.15
4646676, 0.000000, 0.000000, 0.00, 0:0:0, -26.76, 100.49, 11.17
4648193, 0.000000, 0.000000, 0.00, 0:0:0, -26.64, 100.37, 11.13
4649700, 0.000000, 0.000000, 0.00, 0:0:0, -26.53, 100.29, 11.14
4651226, 0.000000, 0.000000, 0.00, 0:0:0, -26.45, 100.17, 11.13
4652727, 0.000000, 0.000000, 0.00, 0:0:0, -26.49, 100.09, 11.13
4654231, 0.000000, 0.000000, 0.00, 0:0:0, -26.40, 99.96, 11.13
4655735, 0.000000, 0.000000, 0.00, 0:0:0, -26.31, 99.84, 11.12
4657254, 0.000000, 0.000000, 0.00, 0:0:0, -26.22, 99.73, 11.11
4658768, 0.000000, 0.000000, 0.00, 0:0:0, -26.25, 99.63, 11.13
4660273, 0.000000, 0.000000, 0.00, 0:0:0, -26.38, 99.51, 11.13
4661704, 0.000000, 0.000000, 0.00, 0:0:0, -26.45, 99.41, 11.11
4663237, 0.000000, 0.000000, 0.00, 0:0:0, -26.61, 99.32, 11.11
4664823, 0.000000, 0.000000, 0.00, 0:0:0, -26.54, 99.21, 11.10
4666383, 0.000000, 0.000000, 0.00, 0:0:0, -26.52, 99.10, 11.10
4667906, 0.000000, 0.000000, 0.00, 0:0:0, -26.49, 99.02, 11.09
4669413, 0.000000, 0.000000, 0.00, 0:0:0, -26.39, 98.92, 11.09
4670925, 0.000000, 0.000000, 0.00, 0:0:0, -26.64, 98.79, 11.05
4672443, 0.000000, 0.000000, 0.00, 0:0:0, -26.61, 98.66, 11.08
4673854, 0.000000, 0.000000, 0.00, 0:0:0, -26.87, 98.59, 11.07
4675384, 0.000000, 0.000000, 0.00, 0:0:0, -26.99, 98.48, 11.06
4676912, 0.000000, 0.000000, 0.00, 0:0:0, -27.11, 98.36, 11.04
4678532, 0.000000, 0.000000, 0.00, 0:0:0, -27.12, 98.28, 11.02
4680050, 0.000000, 0.000000, 0.00, 0:0:0, -27.42, 98.16, 11.03
4681417, 0.000000, 0.000000, 0.00, 0:0:0, -27.40, 98.08, 11.01
4682870, 0.000000, 0.000000, 0.00, 0:0:0, -27.32, 97.98, 11.01
4684178, 0.000000, 0.000000, 0.00, 0:0:0, -27.24, 97.86, 11.02
4685521, 0.000000, 0.000000, 0.00, 0:0:0, -27.19, 97.75, 11.02
4687016, 0.000000, 0.000000, 0.00, 0:0:0, -27.20, 97.71, 11.01
4688526, 0.000000, 0.000000, 0.00, 0:0:0, -27.30, 97.56, 11.00
4690049, 0.000000, 0.000000, 0.00, 0:0:0, -27.21, 97.46, 11.00
4691572, 0.000000, 0.000000, 0.00, 0:0:0, -27.29, 97.38, 11.00
4693099, 0.000000, 0.000000, 0.00, 0:0:0, -27.29, 97.28, 10.96
4694607, 0.000000, 0.000000, 0.00, 0:0:0, -27.35, 97.17, 10.97
4696115, 0.000000, 0.000000, 0.00, 0:0:0, -27.36, 97.12, 10.96
4697636, 0.000000, 0.000000, 0.00, 0:0:0, -27.30, 97.02, 10.97
4699161, 0.000000, 0.000000, 0.00, 0:0:0, -27.35, 96.94, 10.95
4700665, 0.000000, 0.000000, 0.00, 0:0:0, -27.46, 96.83, 10.97
4702099, 0.000000, 0.000000, 0.00, 0:0:0, -27.39, 96.73, 10.95
4703565, 0.000000, 0.000000, 0.00, 0:0:0, -27.59, 96.63, 10.95
4705020, 0.000000, 0.000000, 0.00, 0:0:0, -27.58, 96.54, 10.93
4706384, 0.000000, 0.000000, 0.00, 0:0:0, -27.49, 96.47, 10.94
4707660, 0.000000, 0.000000, 0.00, 0:0:0, -27.56, 96.36, 10.94
4709191, 0.000000, 0.000000, 0.00, 0:0:0, -27.42, 96.24, 10.93
4710719, 0.000000, 0.000000, 0.00, 0:0:0, -27.34, 96.14, 10.93
4712247, 0.000000, 0.000000, 0.00, 0:0:0, -27.33, 96.04, 10.93
4713776, 0.000000, 0.000000, 0.00, 0:0:0, -27.32, 95.92, 10.91
4715338, 0.000000, 0.000000, 0.00, 0:0:0, -27.30, 95.80, 10.91
4716924, 0.000000, 0.000000, 0.00, 0:0:0, -27.29, 95.69, 10.93
4718440, 0.000000, 0.000000, 0.00, 0:0:0, -27.57, 95.61, 10.92
4719961, 0.000000, 0.000000, 0.00, 0:0:0, -27.40, 95.49, 10.90
4721469, 0.000000, 0.000000, 0.00, 0:0:0, -27.52, 95.36, 10.95
4722979, 0.000000, 0.000000, 0.00, 0:0:0, -27.55, 95.25, 10.91
4724497, 0.000000, 0.000000, 0.00, 0:0:0, -27.45, 95.16, 10.91
4726023, 0.000000, 0.000000, 0.00, 0:0:0, -27.53, 95.07, 10.91
4727537, 0.000000, 0.000000, 0.00, 0:0:0, -27.53, 94.96, 10.91
4729055, 0.000000, 0.000000, 0.00, 0:0:0, -27.49, 94.83, 10.89
4730572, 0.000000, 0.000000, 0.00, 0:0:0, -27.53, 94.74, 10.88
4732101, 0.000000, 0.000000, 0.00, 0:0:0, -27.43, 94.65, 10.88
4733612, 0.000000, 0.000000, 0.00, 0:0:0, -27.38, 94.58, 10.90
4735122, 0.000000, 0.000000, 0.00, 0:0:0, -27.44, 94.46, 10.89
4736629, 0.000000, 0.000000, 0.00, 0:0:0, -27.43, 94.37, 10.90
4738158, 0.000000, 0.000000, 0.00, 0:0:0, -27.33, 94.23, 10.89
4739682, 0.000000, 0.000000, 0.00, 0:0:0, -27.30, 94.13, 10.87
4741189, 0.000000, 0.000000, 0.00, 0:0:0, -27.22, 94.01, 10.88
4742697, 0.000000, 0.000000, 0.00, 0:0:0, -27.14, 93.92, 10.88
4744229, 0.000000, 0.000000, 0.00, 0:0:0, -27.02, 93.85, 10.87
4745729, 0.000000, 0.000000, 0.00, 0:0:0, -27.00, 93.72, 10.88
4747258, 0.000000, 0.000000, 0.00, 0:0:0, -26.90, 93.65, 10.87
4748760, 0.000000, 0.000000, 0.00, 0:0:0, -26.75, 93.56, 10.83
4750259, 0.000000, 0.000000, 0.00, 0:0:0, -26.59, 93.46, 10.88
4751783, 0.000000, 0.000000, 0.00, 0:0:0, -26.75, 93.32, 10.88
4753296, 0.000000, 0.000000, 0.00, 0:0:0, -26.68, 93.20, 10.86
4754805, 0.000000, 0.000000, 0.00, 0:0:0, -26.87, 93.09, 10.86
4756329, 0.000000, 0.000000, 0.00, 0:0:0, -26.85, 93.02, 10.84
4757836, 0.000000, 0.000000, 0.00, 0:0:0, -26.92, 92.90, 10.86
4759348, 0.000000, 0.000000, 0.00, 0:0:0, -27.09, 92.84, 10.84
4760788, 0.000000, 0.000000, 0.00, 0:0:0, -27.20, 92.73, 10.84
4762364, 0.000000, 0.000000, 0.00, 0:0:0, -27.24, 92.58, 10.84
4763906, 0.000000, 0.000000, 0.00, 0:0:0, -27.23, 92.52, 10.82
4765419, 0.000000, 0.000000, 0.00, 0:0:0, -27.27, 92.43, 10.81
4766926, 0.000000, 0.000000, 0.00, 0:0:0, -27.22, 92.31, 10.82
4768446, 0.000000, 0.000000, 0.00, 0:0:0, -27.11, 92.19, 10.82
4769969, 0.000000, 0.000000, 0.00, 0:0:0, -26.95, 92.08, 10.83
4771492, 0.000000, 0.000000, 0.00, 0:0:0, -26.91, 91.97, 10.85
4772959, 0.000000, 0.000000, 0.00, 0:0:0, -26.89, 91.81, 10.82
4774426, 0.000000, 0.000000, 0.00, 0:0:0, -26.99, 91.75, 10.86
4776020, 0.000000, 0.000000, 0.00, 0:0:0, -26.86, 91.60, 10.82
4777571, 0.000000, 0.000000, 0.00, 0:0:0, -26.77, 91.48, 10.82
4779091, 0.000000, 0.000000, 0.00, 0:0:0, -26.71, 91.37, 10.81
4780600, 0.000000, 0.000000, 0.00, 0:0:0, -26.81, 91.29, 10.81
4782089, 0.000000, 0.000000, 0.00, 0:0:0, -26.88, 91.16, 10.80
4783642, 0.000000, 0.000000, 0.00, 0:0:0, -26.78, 91.08, 10.81
4785160, 0.000000, 0.000000, 0.00, 0:0:0, -26.70, 90.96, 10.80
4786690, 0.000000, 0.000000, 0.00, 0:0:0, -26.56, 90.88, 10.81
4788205, 0.000000, 0.000000, 0.00, 0:0:0, -26.39, 90.78, 10.81
4789731, 0.000000, 0.000000, 0.00, 0:0:0, -26.35, 90.61, 10.82
4791198, 0.000000, 0.000000, 0.00, 0:0:0, -26.22, 90.54, 10.83
4792754, 0.000000, 0.000000, 0.00, 0:0:0, -26.12, 90.45, 10.82
4794270, 0.000000, 0.000000, 0.00, 0:0:0, -26.22, 90.35, 10.82
4795783, 0.000000, 0.000000, 0.00, 0:0:0, -26.14, 90.19, 10.82
4797297, 0.000000, 0.000000, 0.00, 0:0:0, -26.18, 90.12, 10.80
4798825, 0.000000, 0.000000, 0.00, 0:0:0, -26.13, 90.01, 10.82
4800340, 0.000000, 0.000000, 0.00, 0:0:0, -26.05, 89.91, 10.81
4801852, 0.000000, 0.000000, 0.00, 0:0:0, -26.19, 89.77, 10.83
4803351, 0.000000, 0.000000, 0.00, 0:0:0, -26.22, 89.63, 10.81
4804870, 0.000000, 0.000000, 0.00, 0:0:0, -26.17, 89.56, 10.79
4806382, 0.000000, 0.000000, 0.00, 0:0:0, -26.31, 89.42, 10.80
4807901, 0.000000, 0.000000, 0.00, 0:0:0, -26.26, 89.34, 10.79
4809397, 0.000000, 0.000000, 0.00, 0:0:0, -26.25, 89.24, 10.78
4810930, 0.000000, 0.000000, 0.00, 0:0:0, -26.22, 89.10, 10.77
4812437, 0.000000, 0.000000, 0.00, 0:0:0, -26.21, 88.99, 10.79
4813937, 0.000000, 0.000000, 0.00, 0:0:0, -26.18, 88.88, 10.78
4815451, 0.000000, 0.000000, 0.00, 0:0:0, -26.09, 88.76, 10.79
4816959, 0.000000, 0.000000, 0.00, 0:0:0, -26.04, 88.67, 10.78
4818479, 0.000000, 0.000000, 0.00, 0:0:0, -26.19, 88.58, 10.79
4819976, 0.000000, 0.000000, 0.00, 0:0:0, -26.11, 88.48, 10.77
4821359, 0.000000, 0.000000, 0.00, 0:0:0, -26.22, 88.36, 10.77
4822773, 0.000000, 0.000000, 0.00, 0:0:0, -26.22, 88.29, 10.77
4824154, 0.000000, 0.000000, 0.00, 0:0:0, -26.22, 88.20, 10.76
4825534, 0.000000, 0.000000, 0.00, 0:0:0, -26.26, 88.08, 10.77
4826832, 0.000000, 0.000000, 0.00, 0:0:0, -26.39, 88.01, 10.76
4828297, 0.000000, 0.000000, 0.00, 0:0:0, -26.27, 87.91, 10.76
4829633, 0.000000, 0.000000, 0.00, 0:0:0, -26.34, 87.82, 10.75
4830901, 0.000000, 0.000000, 0.00, 0:0:0, -26.27, 87.76, 10.74
4832369, 0.000000, 0.000000, 0.00, 0:0:0, -26.25, 87.71, 10.75
4833708, 0.000000, 0.000000, 0.00, 0:0:0, -26.16, 87.61, 10.75
4834965, 0.000000, 0.000000, 0.00, 0:0:0, -26.12, 87.52, 10.75
4836433, 0.000000, 0.000000, 0.00, 0:0:0, -26.15, 87.45, 10.75
4837840, 0.000000, 0.000000, 0.00, 0:0:0, -26.03, 87.35, 10.74
4839191, 0.000000, 0.000000, 0.00, 0:0:0, -25.98, 87.26, 10.74
4840502, 0.000000, 0.000000, 0.00, 0:0:0, -25.96, 87.20, 10.74
4841972, 0.000000, 0.000000, 0.00, 0:0:0, -26.02, 87.09, 10.74
4843310, 0.000000, 0.000000, 0.00, 0:0:0, -25.99, 87.02, 10.74
4844562, 0.000000, 0.000000, 0.00, 0:0:0, -25.95, 86.96, 10.73
4846028, 0.000000, 0.000000, 0.00, 0:0:0, -25.88, 86.86, 10.73
4847354, 0.000000, 0.000000, 0.00, 0:0:0, -25.81, 86.76, 10.73
4848603, 0.000000, 0.000000, 0.00, 0:0:0, -25.94, 86.70, 10.72
4850066, 0.000000, 0.000000, 0.00, 0:0:0, -25.89, 86.61, 10.72
4851421, 0.000000, 0.000000, 0.00, 0:0:0, -25.88, 86.56, 10.72
4852676, 0.000000, 0.000000, 0.00, 0:0:0, -25.84, 86.51, 10.72
4854141, 0.000000, 0.000000, 0.00, 0:0:0, -25.85, 86.37, 10.72
4855495, 0.000000, 0.000000, 0.00, 0:0:0, -25.77, 86.27, 10.72
4856870, 0.000000, 0.000000, 0.00, 0:0:0, -25.72, 86.17, 10.72
4858360, 0.000000, 0.000000, 0.00, 0:0:0, -25.68, 86.07, 10.73
4859886, 0.000000, 0.000000, 0.00, 0:0:0, -25.67, 86.00, 10.72
4861379, 0.000000, 0.000000, 0.00, 0:0:0, -25.70, 85.89, 10.72
4862907, 0.000000, 0.000000, 0.00, 0:0:0, -25.69, 85.83, 10.72
4864410, 0.000000, 0.000000, 0.00, 0:0:0, -25.70, 85.68, 10.71
4865920, 0.000000, 0.000000, 0.00, 0:0:0, -25.92, 85.57, 10.70
4867432, 0.000000, 0.000000, 0.00, 0:0:0, -25.86, 85.49, 10.70
4868963, 0.000000, 0.000000, 0.00, 0:0:0, -25.94, 85.40, 10.68
4870479, 0.000000, 0.000000, 0.00, 0:0:0, -26.09, 85.34, 10.68
4871982, 0.000000, 0.000000, 0.00, 0:0:0, -26.24, 85.18, 10.67
4873512, 0.000000, 0.000000, 0.00, 0:0:0, -26.17, 85.10, 10.67
4875023, 0.000000, 0.000000, 0.00, 0:0:0, -26.16, 84.99, 10.66
4876548, 0.000000, 0.000000, 0.00, 0:0:0, -26.12, 84.92, 10.66
4878053, 0.000000, 0.000000, 0.00, 0:0:0, -26.05, 84.83, 10.65
4879569, 0.000000, 0.000000, 0.00, 0:0:0, -26.00, 84.72, 10.63
4881073, 0.000000, 0.000000, 0.00, 0:0:0, -25.95, 84.63, 10.66
4882577, 0.000000, 0.000000, 0.00, 0:0:0, -25.86, 84.50, 10.63
4884078, 0.000000, 0.000000, 0.00, 0:0:0, -25.79, 84.45, 10.64
4885596, 0.000000, 0.000000, 0.00, 0:0:0, -25.79, 84.35, 10.65
4887104, 0.000000, 0.000000, 0.00, 0:0:0, -25.82, 84.26, 10.66
4888626, 0.000000, 0.000000, 0.00, 0:0:0, -25.80, 84.19, 10.65
4890127, 0.000000, 0.000000, 0.00, 0:0:0, -25.83, 84.05, 10.64
4891640, 0.000000, 0.000000, 0.00, 0:0:0, -25.73, 83.96, 10.62
4893149, 0.000000, 0.000000, 0.00, 0:0:0, -25.78, 83.85, 10.64
4894647, 0.000000, 0.000000, 0.00, 0:0:0, -25.65, 83.77, 10.63
4896152, 0.000000, 0.000000, 0.00, 0:0:0, -25.62, 83.68, 10.63
4897679, 0.000000, 0.000000, 0.00, 0:0:0, -25.58, 83.59, 10.63
4899201, 0.000000, 0.000000, 0.00, 0:0:0, -25.50, 83.48, 10.63
4900730, 0.000000, 0.000000, 0.00, 0:0:0, -25.45, 83.37, 10.64
4902242, 0.000000, 0.000000, 0.00, 0:0:0, -25.38, 83.29, 10.63
4903762, 0.000000, 0.000000, 0.00, 0:0:0, -25.49, 83.20, 10.63
4905268, 0.000000, 0.000000, 0.00, 0:0:0, -25.44, 83.10, 10.61
4906770, 0.000000, 0.000000, 0.00, 0:0:0, -25.35, 83.01, 10.63
4908293, 0.000000, 0.000000, 0.00, 0:0:0, -25.28, 82.90, 10.61
4909805, 0.000000, 0.000000, 0.00, 0:0:0, -25.16, 82.77, 10.63
4911312, 0.000000, 0.000000, 0.00, 0:0:0, -25.11, 82.66, 10.61
4912827, 0.000000, 0.000000, 0.00, 0:0:0, -25.03, 82.61, 10.62
4914236, 0.000000, 0.000000, 0.00, 0:0:0, -25.02, 82.50, 10.62
4915706, 0.000000, 0.000000, 0.00, 0:0:0, -25.00, 82.42, 10.61
4917080, 0.000000, 0.000000, 0.00, 0:0:0, -25.05, 82.32, 10.62
4918429, 0.000000, 0.000000, 0.00, 0:0:0, -25.06, 82.22, 10.62
4919767, 0.000000, 0.000000, 0.00, 0:0:0, -24.98, 82.19, 10.61
4921233, 0.000000, 0.000000, 0.00, 0:0:0, -24.92, 82.08, 10.61
4922574, 0.000000, 0.000000, 0.00, 0:0:0, -24.84, 82.01, 10.60
4923835, 0.000000, 0.000000, 0.00, 0:0:0, -24.74, 81.93, 10.61
4925314, 0.000000, 0.000000, 0.00, 0:0:0, -24.67, 81.84, 10.61
4926636, 0.000000, 0.000000, 0.00, 0:0:0, -24.62, 81.75, 10.62
4927995, 0.000000, 0.000000, 0.00, 0:0:0, -24.56, 81.64, 10.61
4929443, 0.000000, 0.000000, 0.00, 0:0:0, -24.48, 81.57, 10.61
4930945, 0.000000, 0.000000, 0.00, 0:0:0, -24.52, 81.50, 10.61
4932453, 0.000000, 0.000000, 0.00, 0:0:0, -24.54, 81.38, 10.62
4933991, 0.000000, 0.000000, 0.00, 0:0:0, -24.53, 81.33, 10.61
4935441, 0.000000, 0.000000, 0.00, 0:0:0, -24.61, 81.27, 10.60
4936939, 0.000000, 0.000000, 0.00, 0:0:0, -24.76, 81.14, 10.59
4938463, 0.000000, 0.000000, 0.00, 0:0:0, -24.72, 81.08, 10.60
4939975, 0.000000, 0.000000, 0.00, 0:0:0, -24.80, 81.02, 10.59
4941495, 0.000000, 0.000000, 0.00, 0:0:0, -24.71, 80.92, 10.58
4943014, 0.000000, 0.000000, 0.00, 0:0:0, -24.72, 80.79, 10.59
4944532, 0.000000, 0.000000, 0.00, 0:0:0, -24.62, 80.71, 10.56
4946043, 0.000000, 0.000000, 0.00, 0:0:0, -24.69, 80.61, 10.54
4947570, 0.000000, 0.000000, 0.00, 0:0:0, -24.64, 80.55, 10.57
4949090, 0.000000, 0.000000, 0.00, 0:0:0, -24.74, 80.42, 10.55
4950625, 0.000000, 0.000000, 0.00, 0:0:0, -24.81, 80.33, 10.56
4952131, 0.000000, 0.000000, 0.00, 0:0:0, -24.89, 80.21, 10.54
4953608, 0.000000, 0.000000, 0.00, 0:0:0, -24.94, 80.15, 10.55
4955168, 0.000000, 0.000000, 0.00, 0:0:0, -24.92, 80.01, 10.55
4956683, 0.000000, 0.000000, 0.00, 0:0:0, -24.91, 79.91, 10.53
4958212, 0.000000, 0.000000, 0.00, 0:0:0, -24.88, 79.82, 10.53
4959726, 0.000000, 0.000000, 0.00, 0:0:0, -24.81, 79.73, 10.52
4961227, 0.000000, 0.000000, 0.00, 0:0:0, -24.67, 79.68, 10.53
4962739, 0.000000, 0.000000, 0.00, 0:0:0, -24.65, 79.53, 10.55
4964258, 0.000000, 0.000000, 0.00, 0:0:0, -24.52, 79.40, 10.53
4965777, 0.000000, 0.000000, 0.00, 0:0:0, -24.39, 79.29, 10.53
4967299, 0.000000, 0.000000, 0.00, 0:0:0, -24.42, 79.18, 10.52
4968820, 0.000000, 0.000000, 0.00, 0:0:0, -24.37, 79.11, 10.55
4970320, 0.000000, 0.000000, 0.00, 0:0:0, -24.45, 79.04, 10.55
4971828, 0.000000, 0.000000, 0.00, 0:0:0, -24.37, 78.92, 10.50
4973350, 0.000000, 0.000000, 0.00, 0:0:0, -24.31, 78.82, 10.54
4974876, 0.000000, 0.000000, 0.00, 0:0:0, -24.28, 78.73, 10.53
4976377, 0.000000, 0.000000, 0.00, 0:0:0, -24.20, 78.62, 10.52
4977887, 0.000000, 0.000000, 0.00, 0:0:0, -24.21, 78.52, 10.50
4979368, 0.000000, 0.000000, 0.00, 0:0:0, -24.17, 78.48, 10.50
4980916, 0.000000, 0.000000, 0.00, 0:0:0, -24.13, 78.36, 10.52
4982439, 0.000000, 0.000000, 0.00, 0:0:0, -24.04, 78.28, 10.52
4983964, 0.000000, 0.000000, 0.00, 0:0:0, -24.06, 78.21, 10.51
4985470, 0.000000, 0.000000, 0.00, 0:0:0, -24.12, 78.10, 10.51
4986987, 0.000000, 0.000000, 0.00, 0:0:0, -24.05, 78.01, 10.50
4988520, 0.000000, 0.000000, 0.00, 0:0:0, -24.16, 77.91, 10.49
4990031, 0.000000, 0.000000, 0.00, 0:0:0, -24.09, 77.84, 10.50
4991546, 0.000000, 0.000000, 0.00, 0:0:0, -24.01, 77.71, 10.50
4993054, 0.000000, 0.000000, 0.00, 0:0:0, -23.90, 77.62, 10.50
4994572, 0.000000, 0.000000, 0.00, 0:0:0, -23.75, 77.51, 10.49
4996086, 0.000000, 0.000000, 0.00, 0:0:0, -23.75, 77.43, 10.50
4997593, 0.000000, 0.000000, 0.00, 0:0:0, -23.75, 77.30, 10.50
4999075, 0.000000, 0.000000, 0.00, 0:0:0, -23.70, 77.22, 10.50
5000642, 0.000000, 0.000000, 0.00, 0:0:0, -23.72, 77.10, 10.50
5002159, 0.000000, 0.000000, 0.00, 0:0:0, -23.79, 77.00, 10.48
5003648, 0.000000, 0.000000, 0.00, 0:0:0, -23.75, 76.91, 10.48
5005182, 0.000000, 0.000000, 0.00, 0:0:0, -23.68, 76.83, 10.48
5006710, 0.000000, 0.000000, 0.00, 0:0:0, -23.63, 76.73, 10.50
5008239, 0.000000, 0.000000, 0.00, 0:0:0, -23.63, 76.69, 10.48
5009659, 0.000000, 0.000000, 0.00, 0:0:0, -23.74, 76.57, 10.48
5011131, 0.000000, 0.000000, 0.00, 0:0:0, -23.73, 76.49, 10.48
5012636, 0.000000, 0.000000, 0.00, 0:0:0, -23.74, 76.40, 10.45
5014085, 0.000000, 0.000000, 0.00, 0:0:0, -23.86, 76.29, 10.47
5015403, 0.000000, 0.000000, 0.00, 0:0:0, -23.84, 76.22, 10.45
5016750, 0.000000, 0.000000, 0.00, 0:0:0, -23.90, 76.12, 10.46
5018248, 0.000000, 0.000000, 0.00, 0:0:0, -23.90, 76.07, 10.45
5019763, 0.000000, 0.000000, 0.00, 0:0:0, -23.85, 75.96, 10.43
5021262, 0.000000, 0.000000, 0.00, 0:0:0, -23.77, 75.88, 10.43
5022758, 0.000000, 0.000000, 0.00, 0:0:0, -23.69, 75.80, 10.46
5024268, 0.000000, 0.000000, 0.00, 0:0:0, -23.66, 75.70, 10.45
5025752, 0.000000, 0.000000, 0.00, 0:0:0, -23.67, 75.64, 10.45
5027255, 0.000000, 0.000000, 0.00, 0:0:0, -23.76, 75.54, 10.45
5028772, 0.000000, 0.000000, 0.00, 0:0:0, -23.93, 75.45, 10.44
5030289, 0.000000, 0.000000, 0.00, 0:0:0, -23.87, 75.38, 10.44
5031808, 0.000000, 0.000000, 0.00, 0:0:0, -24.06, 75.31, 10.44
5033327, 0.000000, 0.000000, 0.00, 0:0:0, -24.12, 75.22, 10.41
5034847, 0.000000, 0.000000, 0.00, 0:0:0, -24.29, 75.16, 10.42
5036366, 0.000000, 0.000000, 0.00, 0:0:0, -24.38, 75.05, 10.42
5037887, 0.000000, 0.000000, 0.00, 0:0:0, -24.42, 74.97, 10.41
5039398, 0.000000, 0.000000, 0.00, 0:0:0, -24.38, 74.89, 10.40
5040916, 0.000000, 0.000000, 0.00, 0:0:0, -24.30, 74.86, 10.41
5042412, 0.000000, 0.000000, 0.00, 0:0:0, -24.18, 74.73, 10.40
5043800, 0.000000, 0.000000, 0.00, 0:0:0, -24.08, 74.67, 10.39
5045175, 0.000000, 0.000000, 0.00, 0:0:0, -24.02, 74.58, 10.39
5046538, 0.000000, 0.000000, 0.00, 0:0:0, -23.90, 74.55, 10.40
5047982, 0.000000, 0.000000, 0.00, 0:0:0, -23.93, 74.43, 10.38
5049461, 0.000000, 0.000000, 0.00, 0:0:0, -23.84, 74.34, 10.40
5050973, 0.000000, 0.000000, 0.00, 0:0:0, -23.78, 74.25, 10.40
5052496, 0.000000, 0.000000, 0.00, 0:0:0, -23.74, 74.19, 10.40
5054013, 0.000000, 0.000000, 0.00, 0:0:0, -23.61, 74.13, 10.39
5055536, 0.000000, 0.000000, 0.00, 0:0:0, -23.64, 74.02, 10.41
5057051, 0.000000, 0.000000, 0.00, 0:0:0, -23.58, 73.96, 10.38
5058568, 0.000000, 0.000000, 0.00, 0:0:0, -23.54, 73.84, 10.40
5060008, 0.000000, 0.000000, 0.00, 0:0:0, -23.60, 73.75, 10.40
5061340, 0.000000, 0.000000, 0.00, 0:0:0, -23.64, 73.71, 10.38
5062691, 0.000000, 0.000000, 0.00, 0:0:0, -23.67, 73.63, 10.38
5064092, 0.000000, 0.000000, 0.00, 0:0:0, -23.61, 73.54, 10.38
5065610, 0.000000, 0.000000, 0.00, 0:0:0, -23.54, 73.46, 10.38
5067133, 0.000000, 0.000000, 0.00, 0:0:0, -23.60, 73.35, 10.37
5068653, 0.000000, 0.000000, 0.00, 0:0:0, -23.51, 73.28, 10.38
5070169, 0.000000, 0.000000, 0.00, 0:0:0, -23.44, 73.18, 10.38
5071684, 0.000000, 0.000000, 0.00, 0:0:0, -23.42, 73.11, 10.39
5073201, 0.000000, 0.000000, 0.00, 0:0:0, -23.49, 73.01, 10.37
5074721, 0.000000, 0.000000, 0.00, 0:0:0, -23.42, 72.95, 10.38
5076233, 0.000000, 0.000000, 0.00, 0:0:0, -23.41, 72.82, 10.37
5077672, 0.000000, 0.000000, 0.00, 0:0:0, -23.45, 72.78, 10.38
5079008, 0.000000, 0.000000, 0.00, 0:0:0, -23.44, 72.67, 10.36
5080348, 0.000000, 0.000000, 0.00, 0:0:0, -23.49, 72.65, 10.36
5081764, 0.000000, 0.000000, 0.00, 0:0:0, -23.70, 72.54, 10.37
5083261, 0.000000, 0.000000, 0.00, 0:0:0, -23.56, 72.48, 10.35
5084777, 0.000000, 0.000000, 0.00, 0:0:0, -23.46, 72.40, 10.36
